ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
3338,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3099,"Social Scientists and Related Workers, All Other",366.0,53.23,37.24,47.45,77.33,110730.0
3339,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4012,Agricultural Technicians,192.0,21.21,17.58,19.08,22.71,44120.0
3340,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4013,Food Science Technicians,158.0,22.51,18.56,22.59,23.76,46810.0
3341,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4021,Biological Technicians,1953.0,23.71,18.24,23.2,25.37,49310.0
3342,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4031,Chemical Technicians,247.0,24.52,18.62,23.56,29.41,51010.0
3343,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4042,"Environmental Science and Protection Technicians, Including Health",155.0,27.24,22.91,26.18,30.57,56660.0
3344,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4043,"Geological Technicians, Except Hydrologic Technicians",74.0,25.39,23.15,24.32,28.21,52800.0
3345,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4044,Hydrologic Technicians,49.0,31.9,24.65,30.15,39.8,66360.0
3346,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4061,Social Science Research Assistants,,26.72,23.21,26.93,29.69,55570.0
3347,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4071,Forest and Conservation Technicians,220.0,25.04,18.09,23.99,30.15,52070.0
3348,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4092,Forensic Science Technicians,126.0,41.84,37.56,39.78,50.73,87030.0
3349,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4099,"Life, Physical, and Social Science Technicians, All Other",516.0,26.64,22.66,23.69,29.92,55400.0
3350,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-5011,Occupational Health and Safety Specialists,894.0,41.64,30.17,38.23,48.7,86620.0
3351,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-5012,Occupational Health and Safety Technicians,137.0,32.59,23.28,29.03,37.95,67800.0
3352,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1012,"Educational, Guidance, and Career Counselors and Advisors",1529.0,35.01,24.23,30.85,46.87,72820.0
3353,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1013,Marriage and Family Therapists,200.0,27.94,23.47,24.16,29.56,58120.0
3354,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1015,Rehabilitation Counselors,2865.0,25.94,22.55,28.19,28.19,53950.0
3355,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1018,"Substance abuse, behavioral disorder, and mental health counselors",4064.0,29.71,22.02,28.73,37.24,61790.0
3356,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1019,"Counselors, All Other",,33.48,18.61,30.74,39.14,69640.0
3357,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1021,"Child, Family, and School Social Workers",2986.0,26.61,18.77,24.12,30.93,55350.0
3358,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1022,Healthcare Social Workers,1258.0,38.88,29.94,37.9,47.64,80870.0
3359,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1023,Mental Health and Substance Abuse Social Workers,1041.0,25.92,18.17,23.85,31.55,53910.0
3360,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1029,"Social Workers, All Other",1278.0,28.08,22.47,26.07,34.27,58400.0
3361,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1091,Health Education Specialists,396.0,35.79,24.94,32.3,40.0,74440.0
3362,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1092,Probation Officers and Correctional Treatment Specialists,990.0,35.38,30.38,37.72,39.24,73600.0
3363,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1093,Social and Human Service Assistants,,20.56,17.63,19.09,23.36,42760.0
3364,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1094,Community Health Workers,598.0,25.31,20.47,23.93,29.74,52640.0
3365,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1099,"Community and Social Service Specialists, All Other",1202.0,24.69,18.75,23.54,29.64,51350.0
3366,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-2011,Clergy,1835.0,27.78,18.71,23.27,36.84,57780.0
3367,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-2021,"Directors, Religious Activities and Education",544.0,25.14,18.25,23.33,28.73,52290.0
3368,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-2099,"Religious Workers, All Other",346.0,17.81,13.94,17.59,20.27,37050.0
3369,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1011,Lawyers,4755.0,71.1,47.87,61.9,81.58,147890.0
3370,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1012,Judicial Law Clerks,52.0,23.81,15.67,18.6,28.17,49520.0
3371,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1022,"Arbitrators, Mediators, and Conciliators",23.0,37.75,35.43,37.36,39.23,78530.0
3372,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1023,"Judges, Magistrate Judges, and Magistrates",115.0,73.29,74.37,74.37,74.37,152440.0
3373,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-2011,Paralegals and Legal Assistants,3631.0,32.5,23.33,29.37,37.02,67590.0
3374,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-2093,"Title Examiners, Abstractors, and Searchers",525.0,31.55,22.3,29.98,38.1,65620.0
3375,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-2099,"Legal Support Workers, All Other",245.0,33.84,23.53,28.89,36.71,70390.0
3376,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1011,"Business Teachers, Postsecondary",375.0,,,,,113930.0
3377,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1021,"Computer Science Teachers, Postsecondary",179.0,,,,,130380.0
3378,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1022,"Mathematical Science Teachers, Postsecondary",355.0,,,,,126880.0
3379,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1031,"Architecture Teachers, Postsecondary",47.0,,,,,100730.0
3380,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1032,"Engineering Teachers, Postsecondary",158.0,,,,,113450.0
3381,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1042,"Biological Science Teachers, Postsecondary",210.0,,,,,115530.0
3382,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",38.0,,,,,104000.0
3383,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1052,"Chemistry Teachers, Postsecondary",132.0,,,,,111700.0
3384,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1053,"Environmental Science Teachers, Postsecondary",61.0,,,,,78660.0
3385,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1054,"Physics Teachers, Postsecondary",76.0,,,,,108310.0
3386,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",28.0,,,,,91200.0
3387,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",33.0,,,,,90480.0
3388,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1063,"Economics Teachers, Postsecondary",48.0,,,,,117770.0
3389,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1064,"Geography Teachers, Postsecondary",41.0,,,,,95920.0
3390,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1065,"Political Science Teachers, Postsecondary",146.0,,,,,89550.0
3391,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1066,"Psychology Teachers, Postsecondary",144.0,,,,,105890.0
3392,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1067,"Sociology Teachers, Postsecondary",77.0,,,,,119000.0
3393,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",102.0,,,,,127150.0
3394,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1071,"Health Specialties Teachers, Postsecondary",3602.0,,,,,166480.0
3395,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1072,"Nursing Instructors and Teachers, Postsecondary",610.0,,,,,89980.0
3396,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1081,"Education Teachers, Postsecondary",193.0,,,,,78310.0
3397,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1082,"Library Science Teachers, Postsecondary",20.0,,,,,107360.0
3398,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",22.0,,,,,105430.0
3399,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1112,"Law Teachers, Postsecondary",23.0,,,,,123460.0
3400,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1113,"Social Work Teachers, Postsecondary",207.0,,,,,79310.0
3401,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",525.0,,,,,92590.0
3402,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1122,"Communications Teachers, Postsecondary",138.0,,,,,97460.0
3403,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1123,"English Language and Literature Teachers, Postsecondary",274.0,,,,,96300.0
3404,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",183.0,,,,,99310.0
3405,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1125,"History Teachers, Postsecondary",85.0,,,,,101270.0
3406,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1126,"Philosophy and Religion Teachers, Postsecondary",170.0,,,,,86480.0
3407,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1192,"Family and Consumer Sciences Teachers, Postsecondary",15.0,,,,,118760.0
3408,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",139.0,,,,,107530.0
3409,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1194,"Career/Technical Education Teachers, Postsecondary",742.0,44.45,27.91,38.95,61.5,92450.0
3410,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1199,"Postsecondary Teachers, All Other",1158.0,,,,,93880.0
3411,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2011,"Preschool Teachers, Except Special Education",3619.0,17.71,14.12,17.62,17.97,36840.0
3412,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2012,"Kindergarten Teachers, Except Special Education",925.0,,,,,80990.0
3413,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2021,"Elementary School Teachers, Except Special Education",8055.0,,,,,80890.0
3414,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",3290.0,,,,,81760.0
3415,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2023,"Career/Technical Education Teachers, Middle School",63.0,,,,,77790.0
3416,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",3632.0,,,,,85690.0
3417,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2032,"Career/Technical Education Teachers, Secondary School",306.0,,,,,78400.0
3418,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2051,"Special Education Teachers, Preschool",215.0,,,,,77280.0
3419,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",937.0,,,,,84980.0
3420,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2057,"Special Education Teachers, Middle School",289.0,,,,,86880.0
3421,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2058,"Special Education Teachers, Secondary School",532.0,,,,,89500.0
3422,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2059,"Special Education Teachers, All Other",566.0,,,,,94650.0
3423,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-3011,"Adult Literacy, Remedial Educ., GED Teachers/Instructors",262.0,46.46,28.98,36.58,72.83,96640.0
3424,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-3021,Self-Enrichment Teachers,1423.0,24.68,18.23,23.7,30.25,51340.0
3425,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-3031,"Substitute Teachers, Short-Term",2607.0,24.48,22.26,22.76,23.6,50920.0
3426,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-3041,Tutors,594.0,22.88,14.77,18.74,23.42,47590.0
3427,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-3099,"Teachers and Instructors, All Other",1382.0,,,,,65450.0
3428,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4011,Archivists,17.0,26.69,23.12,23.33,29.83,55520.0
3429,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4012,Curators,77.0,27.51,15.66,24.12,31.07,57220.0
3430,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4013,Museum Technicians and Conservators,18.0,27.51,18.23,22.55,29.54,57230.0
3431,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4022,Librarians and Media Collections Specialists,954.0,34.48,28.98,36.96,38.42,71720.0
3432,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4031,Library Technicians,840.0,23.78,19.03,22.89,26.88,49470.0
3433,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-9031,Instructional Coordinators,925.0,40.5,36.51,38.04,47.82,84240.0
3434,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-9044,"Teaching Assistants, Postsecondary",265.0,,,,,47860.0
3435,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-9045,"Teaching Assistants, Except Postsecondary",10516.0,,,,,38450.0
3436,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-9099,"Educational Instruction and Library Workers, All Other",2606.0,20.6,14.05,14.58,23.63,42860.0
3437,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1011,Art Directors,592.0,55.2,38.79,49.6,63.58,114810.0
3438,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,33.74,23.59,29.77,37.52,70170.0
3439,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1014,Special Effects Artists and Animators,228.0,48.12,37.88,49.34,56.76,100100.0
3440,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1019,"Artists and Related Workers, All Other",68.0,30.43,19.9,29.78,39.69,63280.0
3441,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1021,Commercial and Industrial Designers,253.0,41.79,30.9,38.75,49.36,86920.0
3442,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1022,Fashion Designers,500.0,42.41,30.5,38.82,49.42,88210.0
3443,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1023,Floral Designers,402.0,16.89,14.67,15.91,18.19,35120.0
3444,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1024,Graphic Designers,2157.0,28.56,20.43,27.66,36.96,59400.0
3445,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1025,Interior Designers,738.0,32.59,23.63,30.18,37.99,67780.0
3446,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1026,Merchandise Displayers and Window Trimmers,1058.0,19.07,16.65,17.95,18.68,39660.0
3447,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1027,Set and Exhibit Designers,54.0,,,,,
3448,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1029,"Designers, All Other",184.0,33.41,29.24,30.21,38.53,69490.0
3449,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2011,Actors,81.0,19.41,13.28,14.16,18.82,
3450,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2012,Producers and Directors,988.0,40.12,26.31,37.34,47.47,83450.0
3451,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2021,Athletes and Sports Competitors,116.0,,,,,128900.0
3452,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2022,Coaches and Scouts,2137.0,,,,,49010.0
3453,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2032,Choreographers,22.0,20.89,13.08,19.47,29.77,43450.0
3454,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2041,Music Directors and Composers,189.0,21.81,18.45,18.45,24.31,45360.0
3455,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2042,Musicians and Singers,,29.81,17.8,27.23,31.2,
3456,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",27.0,22.52,13.94,18.45,23.46,
3457,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3011,Broadcast Announcers and Radio Disc Jockeys,81.0,32.45,17.87,21.83,36.71,67490.0
3458,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3023,"News Analysts, Reporters, and Journalists",222.0,35.63,17.62,27.42,44.63,74120.0
3459,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3031,Public Relations Specialists,2359.0,32.89,23.27,30.21,38.89,68420.0
3460,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3041,Editors,579.0,30.89,22.19,29.24,38.51,64250.0
3461,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3042,Technical Writers,351.0,40.82,29.97,37.75,47.44,84910.0
3462,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3043,Writers and Authors,558.0,41.78,24.82,32.4,47.48,86910.0
3463,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3091,Interpreters and Translators,619.0,27.21,18.55,23.66,36.58,56590.0
3464,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3092,Court Reporters and Simultaneous Captioners,28.0,25.45,25.51,25.51,25.51,52930.0
3465,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-3099,"Media and Communication Workers, All Other",,24.36,14.78,19.53,30.41,50660.0
3466,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4011,Audio and Video Technicians,303.0,25.1,17.95,21.45,29.56,52210.0
3467,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4012,Broadcast Technicians,105.0,31.54,18.56,27.78,37.51,65610.0
3468,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4014,Sound Engineering Technicians,124.0,26.6,22.71,22.71,25.06,55320.0
3469,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4015,Lighting Technicians,88.0,41.56,38.5,38.5,49.12,86450.0
3470,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4021,Photographers,301.0,27.26,18.03,24.59,36.72,56700.0
3471,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4031,"Camera Operators, Television, Video, and Film",261.0,31.11,23.49,29.05,37.52,64720.0
3472,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4032,Film and Video Editors,180.0,29.47,23.61,29.77,31.44,61300.0
3473,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4099,"Media and Communication Equipment Workers, All Other",122.0,27.19,18.5,23.61,31.02,56560.0
3474,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1011,Chiropractors,425.0,39.54,22.88,37.39,47.3,82240.0
3475,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1021,"Dentists, General",939.0,104.0,78.88,81.45,,216330.0
3476,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1029,"Dentists, All Other Specialists",24.0,92.64,77.38,,,192690.0
3477,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1031,Dietitians and Nutritionists,431.0,36.38,29.8,36.98,38.69,75660.0
3478,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1041,Optometrists,293.0,64.7,49.84,63.25,65.21,134570.0
3479,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1051,Pharmacists,2698.0,66.54,61.63,65.07,79.14,138390.0
3480,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1071,Physician Assistants,579.0,64.25,52.5,63.26,73.59,133640.0
3481,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1081,Podiatrists,45.0,98.58,51.54,99.96,,205040.0
3482,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1122,Occupational Therapists,726.0,44.71,37.64,47.47,48.83,92990.0
3483,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1123,Physical Therapists,1592.0,44.33,37.77,46.09,48.83,92210.0
3484,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1124,Radiation Therapists,113.0,54.25,47.8,49.22,62.19,112840.0
3485,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1125,Recreational Therapists,43.0,33.02,28.74,35.67,37.72,68680.0
3486,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1126,Respiratory Therapists,703.0,36.91,30.11,37.82,38.22,76780.0
3487,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1127,Speech-Language Pathologists,1101.0,42.94,37.63,46.09,47.8,89320.0
3488,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1128,Exercise Physiologists,40.0,29.34,22.88,28.41,35.7,61020.0
3489,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1129,"Therapists, All Other",,21.79,14.2,14.2,29.26,45310.0
3490,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1131,Veterinarians,925.0,53.24,38.67,49.89,64.3,110740.0
3491,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1141,Registered Nurses,23091.0,48.9,45.78,48.83,57.69,101710.0
3492,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1151,Nurse Anesthetists,,108.18,,,,225020.0
3493,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1161,Nurse Midwives,102.0,60.17,58.43,62.41,73.59,125160.0
3494,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1171,Nurse Practitioners,1183.0,61.53,52.51,62.29,68.76,127990.0
3495,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1181,Audiologists,72.0,45.32,37.29,47.8,48.87,94270.0
3496,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1211,Anesthesiologists,,169.41,,,,352370.0
3497,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1212,Cardiologists,31.0,,,,,
3498,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1214,Emergency Medicine Physicians,,115.41,79.62,,,240060.0
3499,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1215,Family Medicine Physicians,,118.97,,,,247450.0
3500,2022,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1216,General Internal Medicine Physicians,190.0,148.23,,,,308310.0
